Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.B.5,Represent complex numbers.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.B.5,Represent complex numbers.
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.B.6,"Add, subtract, multiply and divide complex numbers."
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.B.6,"Add, subtract, multiply and divide complex numbers."
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.B.6,"Add, subtract, multiply and divide complex numbers."
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.B.6,"Add, subtract, multiply and divide complex numbers."
Missouri Learning Standards: Math,Math,9,Number and Quantity,A2.NQ.B.7,Know and apply the Fundamental Theorem of Algebra.
Missouri Learning Standards: Math,Math,10,Number and Quantity,A2.NQ.B.7,Know and apply the Fundamental Theorem of Algebra.
Missouri Learning Standards: Math,Math,11,Number and Quantity,A2.NQ.B.7,Know and apply the Fundamental Theorem of Algebra.
Missouri Learning Standards: Math,Math,12,Number and Quantity,A2.NQ.B.7,Know and apply the Fundamental Theorem of Algebra.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A2.SSE.A,Define and use logarithms.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A2.SSE.A,Define and use logarithms.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A2.SSE.A,Define and use logarithms.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A2.SSE.A,Define and use logarithms.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A2.SSE.A.1,Develop the definition of logarithms based on properties of exponents.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A2.SSE.A.1,Develop the definition of logarithms based on properties of exponents.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A2.SSE.A.1,Develop the definition of logarithms based on properties of exponents.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A2.SSE.A.1,Develop the definition of logarithms based on properties of exponents.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A2.SSE.A.2,Use the inverse relationship between exponents and logarithms to solve exponential and logarithmic equations.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A2.SSE.A.2,Use the inverse relationship between exponents and logarithms to solve exponential and logarithmic equations.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A2.SSE.A.2,Use the inverse relationship between exponents and logarithms to solve exponential and logarithmic equations.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A2.SSE.A.2,Use the inverse relationship between exponents and logarithms to solve exponential and logarithmic equations.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A2.SSE.A.3,Use properties of logarithms to solve equations or find equivalent expressions.
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A2.SSE.A.3,Use properties of logarithms to solve equations or find equivalent expressions.
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A2.SSE.A.3,Use properties of logarithms to solve equations or find equivalent expressions.
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A2.SSE.A.3,Use properties of logarithms to solve equations or find equivalent expressions.
Missouri Learning Standards: Math,Math,9,Seeing Structure in Expressions,A2.SSE.A.4,"Understand why logarithmic scales are used, and use them to solve problems."
Missouri Learning Standards: Math,Math,10,Seeing Structure in Expressions,A2.SSE.A.4,"Understand why logarithmic scales are used, and use them to solve problems."
Missouri Learning Standards: Math,Math,11,Seeing Structure in Expressions,A2.SSE.A.4,"Understand why logarithmic scales are used, and use them to solve problems."
Missouri Learning Standards: Math,Math,12,Seeing Structure in Expressions,A2.SSE.A.4,"Understand why logarithmic scales are used, and use them to solve problems."
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A2.REI.A,Solve equations and inequalities.
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A2.REI.A,Solve equations and inequalities.
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A2.REI.A,Solve equations and inequalities.
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A2.REI.A,Solve equations and inequalities.
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A2.REI.A.1,"Create and solve equations and inequalities, including those that involve absolute value."
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A2.REI.A.1,"Create and solve equations and inequalities, including those that involve absolute value."
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A2.REI.A.1,"Create and solve equations and inequalities, including those that involve absolute value."
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A2.REI.A.1,"Create and solve equations and inequalities, including those that involve absolute value."
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A2.REI.A.2,Solve rational equations where numerators and denominators are polynomials and where extraneous solutions may result.
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A2.REI.A.2,Solve rational equations where numerators and denominators are polynomials and where extraneous solutions may result.
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A2.REI.A.2,Solve rational equations where numerators and denominators are polynomials and where extraneous solutions may result.
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A2.REI.A.2,Solve rational equations where numerators and denominators are polynomials and where extraneous solutions may result.
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A2.REI.B,Solve general systems of equations and inequalities.
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A2.REI.B,Solve general systems of equations and inequalities.
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A2.REI.B,Solve general systems of equations and inequalities.
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A2.REI.B,Solve general systems of equations and inequalities.
Missouri Learning Standards: Math,Math,9,Reasoning with Equations & Inequalities,A2.REI.B.3,Create and solve systems of equations that may include nonlinear equations and inequalities.
Missouri Learning Standards: Math,Math,10,Reasoning with Equations & Inequalities,A2.REI.B.3,Create and solve systems of equations that may include nonlinear equations and inequalities.
Missouri Learning Standards: Math,Math,11,Reasoning with Equations & Inequalities,A2.REI.B.3,Create and solve systems of equations that may include nonlinear equations and inequalities.
Missouri Learning Standards: Math,Math,12,Reasoning with Equations & Inequalities,A2.REI.B.3,Create and solve systems of equations that may include nonlinear equations and inequalities.
Missouri Learning Standards: Math,Math,9,Arithmetic with Polynomials & Rational Expressions,A2.APR.A,Perform operations on polynomials and rational expressions.
Missouri Learning Standards: Math,Math,10,Arithmetic with Polynomials & Rational Expressions,A2.APR.A,Perform operations on polynomials and rational expressions.
Missouri Learning Standards: Math,Math,11,Arithmetic with Polynomials & Rational Expressions,A2.APR.A,Perform operations on polynomials and rational expressions.
Missouri Learning Standards: Math,Math,12,Arithmetic with Polynomials & Rational Expressions,A2.APR.A,Perform operations on polynomials and rational expressions.
Missouri Learning Standards: Math,Math,9,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.1,Extend the knowledge of factoring to include factors with complex coefficients.
Missouri Learning Standards: Math,Math,10,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.1,Extend the knowledge of factoring to include factors with complex coefficients.
Missouri Learning Standards: Math,Math,11,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.1,Extend the knowledge of factoring to include factors with complex coefficients.
Missouri Learning Standards: Math,Math,12,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.1,Extend the knowledge of factoring to include factors with complex coefficients.
Missouri Learning Standards: Math,Math,9,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.2,Understand the Remainder Theorem and use it to solve problems.
Missouri Learning Standards: Math,Math,10,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.2,Understand the Remainder Theorem and use it to solve problems.
Missouri Learning Standards: Math,Math,11,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.2,Understand the Remainder Theorem and use it to solve problems.
Missouri Learning Standards: Math,Math,12,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.2,Understand the Remainder Theorem and use it to solve problems.
Missouri Learning Standards: Math,Math,9,Arithmetic with Polynomials & Rational Expressions,A2.APR.A.3,Find the least common multiple of two or more polynomials.
