Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.4,"Develop definitions of rotations, reflections, and translations in terms of angles, circles, perpendicular lines, parallel lines, and line segments."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.5,"Predict and describe the results of transformations on a given figure using geometric terminology from the definitions of the transformations, and describe a sequence of transformations that maps a figure onto its image."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.5,"Predict and describe the results of transformations on a given figure using geometric terminology from the definitions of the transformations, and describe a sequence of transformations that maps a figure onto its image."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.5,"Predict and describe the results of transformations on a given figure using geometric terminology from the definitions of the transformations, and describe a sequence of transformations that maps a figure onto its image."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.5,"Predict and describe the results of transformations on a given figure using geometric terminology from the definitions of the transformations, and describe a sequence of transformations that maps a figure onto its image."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.6,"Demonstrate that triangles and quadrilaterals are congruent by identifying a combination of translations, rotations, and reflections in various representations that move one figure onto the other."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.6,"Demonstrate that triangles and quadrilaterals are congruent by identifying a combination of translations, rotations, and reflections in various representations that move one figure onto the other."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.6,"Demonstrate that triangles and quadrilaterals are congruent by identifying a combination of translations, rotations, and reflections in various representations that move one figure onto the other."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.6,"Demonstrate that triangles and quadrilaterals are congruent by identifying a combination of translations, rotations, and reflections in various representations that move one figure onto the other."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.7,"Prove two triangles are congruent by applying the Side-Angle-Side, Angle-Side-Angle, Angle-Angle-Side, and Hypotenuse-Leg congruence conditions."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.7,"Prove two triangles are congruent by applying the Side-Angle-Side, Angle-Side-Angle, Angle-Angle-Side, and Hypotenuse-Leg congruence conditions."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.7,"Prove two triangles are congruent by applying the Side-Angle-Side, Angle-Side-Angle, Angle-Angle-Side, and Hypotenuse-Leg congruence conditions."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.7,"Prove two triangles are congruent by applying the Side-Angle-Side, Angle-Side-Angle, Angle-Angle-Side, and Hypotenuse-Leg congruence conditions."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.8,"Prove, and apply in mathematical and real-world contexts, theorems about lines and angles, including the following:"
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.8,"Prove, and apply in mathematical and real-world contexts, theorems about lines and angles, including the following:"
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.8,"Prove, and apply in mathematical and real-world contexts, theorems about lines and angles, including the following:"
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.8,"Prove, and apply in mathematical and real-world contexts, theorems about lines and angles, including the following:"
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.8a,vertical angles are congruent;
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.8a,vertical angles are congruent;
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.8a,vertical angles are congruent;
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.8a,vertical angles are congruent;
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.8b,"when a transversal crosses parallel lines, alternate interior angles are congruent, alternate exterior angles are congruent, and consecutive interior angles are supplementary;"
South Carolina College and Career Ready Standards for Mathematics,Math,10,Congruence,GCO.8b,"when a transversal crosses parallel lines, alternate interior angles are congruent, alternate exterior angles are congruent, and consecutive interior angles are supplementary;"
South Carolina College and Career Ready Standards for Mathematics,Math,11,Congruence,GCO.8b,"when a transversal crosses parallel lines, alternate interior angles are congruent, alternate exterior angles are congruent, and consecutive interior angles are supplementary;"
South Carolina College and Career Ready Standards for Mathematics,Math,12,Congruence,GCO.8b,"when a transversal crosses parallel lines, alternate interior angles are congruent, alternate exterior angles are congruent, and consecutive interior angles are supplementary;"
South Carolina College and Career Ready Standards for Mathematics,Math,9,Congruence,GCO.8c,any point on a perpendicular bisector of a line segment is equidistant from the endpoints of the segment;
